RCS,51.3519,0.50333
BEX,51.6164,-1.09583
LKZ,52.4093,0.561
MHZ,52.3619,0.48641
QUY,52.3572,-0.10783
FFD,51.6822,-1.79003
BZZ,51.75,-1.58362
ODH,51.2341,-0.94283
NHT,51.553,-0.41817
QCY,53.093,-0.16601
BEQ,52.3426,0.77294
OKH,52.7357,-0.64877
SQZ,53.3078,-0.55083
HRT,54.0489,-1.25275
WTN,53.1662,-0.52381
KNF,52.6484,0.55069
MPN,-51.8228,-58.4472
AMS,52.3086,4.76389
MST,50.9117,5.77014
EIN,51.4501,5.37453
GRQ,53.1197,6.57944
GLZ,51.5674,4.93183
DHR,52.9234,4.78062
LEY,52.4603,5.52722
LWR,53.2286,5.76056
RTM,51.9569,4.43722
ENS,52.27,6.87417
UDE,51.6564,5.70861
WOE,51.4491,4.34203
BYT,51.6686,-9.48417
BLY,54.2228,-10.0308
NNR,53.2303,-9.46778
ORK,51.8413,-8.49111
CFN,55.0442,-8.341
DUB,53.4213,-6.27007
IOR,53.1067,-9.65361
INQ,53.0647,-9.5109
KKY,52.6508,-7.29611
NOC,53.9103,-8.81849
KIR,52.1809,-9.52378
IIA,53.093,-9.56806
SNN,52.702,-8.92482
SXL,54.2802,-8.59921
WAT,52.1872,-7.08696
AAR,56.3,10.619
BLL,55.7403,9.15178
CPH,55.6179,12.656
EBJ,55.5259,8.5534
KRP,56.2975,9.12463
BYR,57.2772,11.0001
MRW,54.6993,11.4401
ODE,55.4767,10.3309
RKE,55.5856,12.1314
RNN,55.0633,14.7596
SGD,54.9644,9.79173
CNL,57.5035,10.2294
SKS,55.2256,9.26393
SQW,56.5502,9.17298
TED,57.0688,8.70522
FAE,62.0636,-7.27722
STA,55.9901,8.35391
AAL,57.09276,9.84924
LUX,49.6266,6.21152
AES,62.5625,6.1197
ANX,69.2925,16.1442
ALF,69.9761,23.3717
FDE,61.3911,5.75694
BNN,65.4611,12.2175
BOO,67.2692,14.3653
BGO,60.2934,5.21814
BJF,70.6005,29.6914
BVG,70.8714,29.0342
KRS,58.2042,8.08537
BDU,69.0558,18.5404
EVE,68.4913,16.6781
FRO,61.5836,5.02472
OSL,60.1939,11.1004
HMR,60.8181,11.068
HAU,59.3453,5.20836
HFT,70.6797,23.6686
HAA,70.4867,22.1397
HVG,71.0097,25.9836
KSU,63.1118,7.82452
GLL,60.7914,9.05056
KKN,69.7258,29.8913
LKN,68.1525,13.6094
MEH,71.0297,27.8267
MOL,62.7447,7.2625
MJF,65.784,13.2149
LKL,70.0688,24.9735
OSY,64.4722,11.5786
NTB,59.5657,9.21222
OLA,63.6989,9.604
HOV,62.18,6.0741
MQN,66.3639,14.3014
RVK,64.8383,11.1461
RRS,62.5784,11.3423
RET,67.5278,12.1033
LYR,78.2461,15.4656
SDN,61.83,6.10583
SOG,61.1561,7.13778
SVJ,68.2433,14.6692
SKN,68.57883,15.03342
SRP,59.7919,5.34085
SOJ,69.7868,20.9594
VAW,70.3554,31.0449
SSJ,65.9568,12.4689
TOS,69.6833,18.9189
TRF,59.1867,10.2586
TRD,63.4578,10.924
VDS,70.0653,29.8447
SVG,58.8767,5.63778
BZG,53.0968,17.9777
GDN,54.3776,18.4662
KRK,50.0777,19.7848
KTW,50.4743,19.08
LUZ,51.24028,22.71361
LCJ,51.7219,19.3981
WMI,52.4511,20.6518
POZ,52.421,16.8263
RDO,51.38883,21.21167
RZE,50.11,22.019
SZZ,53.5847,14.9022
SZY,53.48194,20.93778
WAW,52.1657,20.9671
WRO,51.1027,16.8858
IEG,52.1385,15.7986
RNB,56.2667,15.265
GOT,57.6628,12.2798
JKG,57.7576,14.0687
LDK,58.4655,13.1744
GSE,57.7747,11.8704
KVB,58.4564,13.9727
THN,58.3181,12.345
KSK,59.3459,14.4959
MXX,60.9579,14.5114
NYO,58.7886,16.9122
SCR,61.164667,12.833833
KID,55.9217,14.0855
OSK,57.3505,16.498
KLR,56.6855,16.2876
MMX,55.53631,13.3762
HAD,56.6911,12.8202
VXO,56.9291,14.728
EVG,62.0478,14.4229
GEV,67.1324,20.8146
KRF,63.0486,17.7689
LYC,64.5483,18.7162
SDL,62.5281,17.4439
OER,63.4083,18.99
KRN,67.822,20.3368
SFT,64.6248,21.0769
UME,63.7918,20.2828
VHM,64.5791,16.8336
AJR,65.5903,19.2819
SOO,61.2615,17.0991
OSD,63.1944,14.5003
ORB,59.2237,15.038
HFS,60.0201,13.5789
KSD,59.4447,13.3374
VST,59.5894,16.6336
LLA,65.5438,22.122
ARN,59.6519,17.9186
BMA,59.3544,17.9417
BLE,60.422,15.5152
HLF,57.5258,15.8233
GVX,60.5933,16.9514
LPI,58.4062,15.6805
NRK,58.5863,16.2506
TYF,60.1576,12.9913
EKT,59.3511,16.7084
VBY,57.6628,18.3462
VVK,57.78,16.5236
AGH,56.2961,12.8471
SQO,64.9609,17.6966
IDB,61.8697,12.6894
PJA,67.2456,23.0689
HMV,65.8061,15.0828
SPM,49.9727,6.6925
RMS,49.4369,7.60028
GHF,49.6481,9.96649
FRZ,51.1146,9.286
ILH,49.4739,10.3881
GKE,50.9608,6.04242
QCN,54.3122,9.53817
RLG,53.9182,12.2783
WBG,54.4593,9.51633
FNB,53.6022,13.306
WIE,50.0498,8.3254
FEL,48.20555,11.26694
IGS,48.7157,11.534
GUT,51.9228,8.30633
LPX,56.5175,21.0969
RIX,56.9236,23.9711
VNT,57.3578,21.5442
KUN,54.9639,24.0848
PLQ,55.9732,21.0939
SQQ,55.8939,23.395
HLJ,56.0706,23.5581
VNO,54.6341,25.2858
ALJ,-28.575,16.5333
AGZ,-29.2818,18.8139
ADY,-22.679,29.0555
BIY,-32.8971,27.2791
BFN,-29.0927,26.3024
ASS,-24.74417,31.5225
CDO,-32.1567,25.6456
CPT,-33.9648,18.6017
DUK,-28.3684,32.2481
PZL,-27.8494,32.3097
ELS,-33.0356,27.8259
EMG,-28.72,31.89
ELL,-23.7267,27.6883
FCB,-28.8231,27.9089
GCJ,-25.9863,28.1401
GRJ,-34.0056,22.3789
GIY,-23.2833,30.65
QRA,-26.2425,28.1512
HLW,-28.0166,32.27517
HRS,-28.2351,29.1062
HDS,-24.3686,31.0487
KXE,-26.8711,26.718
KIM,-28.8028,24.7652
MQP,-25.3832,31.1056
KOF,-25.4403,31.93
KMH,-27.4567,23.4114
KLZ,-29.6884,17.094
HLA,-25.9385,27.9261
LMR,-28.3601,23.4391
LDZ,-24.7502,31.4757
DUR,-29.61444,31.11972
LCD,-23.0619,29.8647
SDB,-32.9689,18.1603
LAY,-28.5817,29.7497
AAM,-24.8181,31.5446
MGH,-30.8574,30.343
MEZ,-22.356,29.9862
MBD,-25.7984,25.548
LLE,-25.43,31.5767
MZY,-34.1583,22.0586
MZQ,-27.6261,32.0443
NCS,-27.7706,29.9769
NGL,-24.3878,31.3258
NLP,-25.5,30.9138
OVG,-34.5549,20.2507
OUH,-33.607,22.189
JNB,-26.13367,28.24233
AFD,-33.5542,26.8777
PLZ,-33.9849,25.6173
PHW,-23.9372,31.1554
JOH,-31.6059,29.5198
PRK,-29.6836,22.7706
PZB,-29.649,30.3987
NTY,-25.3338,27.1734
PTG,-23.8453,29.4586
PCF,-26.671,27.0819
UTW,-31.9202,26.8822
RCB,-28.741,32.0921
RVO,-27.5472,24.1725
ROD,-33.8122,19.9028
SBU,-29.6893,17.9396
ZEC,-26.5241,29.1701
GSS,-24.9415,31.4446
SIS,-27.6486,22.9993
SZK,-24.9609,31.5887
TDT,-24.5336,31.3
THY,-23.0769,30.3836
TCU,-29.3178,26.8228
LTA,-23.8244,30.3293
ULD,-28.3206,31.4165
UTN,-28.3991,21.2602
ULX,-24.7854,31.3549
UTT,-31.5479,28.6743
VRU,-26.9824,24.7288
VIR,-29.7706,31.0584
VRE,-31.641,18.5448
VYD,-27.7869,30.7964
PRY,-25.6539,28.2242
WKF,-25.83,28.2225
WEL,-27.998,26.6696
FRW,-21.1596,27.4745
GNZ,-21.6925,21.6581
JWA,-24.6023,24.691
BBK,-17.8329,25.1624
KHW,-19.15,23.783
MUB,-19.9726,23.4311
ORP,-21.2667,25.3167
GBE,-24.5552,25.9182
SXN,-20.5534,26.1158
PKW,-22.0583,27.8288
SVT,-18.5206,24.0767
SWX,-18.3739,21.8326
TLD,-22.1892,29.1269
TBY,-26.0333,22.4
BZV,-4.2517,15.253
DJM,-2.533,14.75
KNJ,-3.95,14.517
LCO,-2.45,14.533
MUY,-4.01487,13.96611
SIB,-3.683,13.35
NKY,-4.217,13.283
ANJ,-2.85,13.817
MSX,-2.95,12.7
BOE,-1.033,15.383
EWO,-0.883,14.8
GMM,-1.8294,15.88524
ION,1.617,18.067
KEE,-0.083,14.533
MKJ,-0.017,15.583
FTX,-0.53135,15.9501
SOE,2.067,14.133
BTB,3.05,18.5
OUE,1.61599,16.0379
KMK,-3.483,12.617
DIS,-4.20635,12.6599
PNR,-4.81603,11.8866
MTS,-26.529,31.3075
SHO,-26.35694,31.71722
CRF,4.937,15.894
BGF,4.39848,18.5188
BGU,4.785,22.781
IRO,10.2364,22.7169
BBY,5.84694,20.6475
NDL,8.42721,20.63516
BOP,5.958,15.637
BIV,6.52778,21.9894
BSN,6.492,17.429
BBT,4.22158,15.7864
ODA,8.01056,22.3986
AIG,6.52,23.26
IMO,5.05,25.15
MKI,5.33301,25.9319
BTG,7.31411,18.3088
GDI,9.583,21.733
BMF,5.694,22.801
ODJ,8.9,22.783
RFA,4.98861,23.9278
BCF,6.517,18.267
BOZ,6.34417,16.3219
BSG,1.90547,9.80568
SSG,3.75527,8.70872
ASI,-7.9696,-14.3937
HLE,-15.962108,-5.645901
AHG,-10.3731,56.6098
MRU,-20.4302,57.6836
RRG,-19.7577,63.361
NKS,4.95,9.933
KBI,2.87389,9.97778
TKC,4.08919,9.36053
DLA,4.00608,9.71948
MMF,5.70417,9.30639
BLC,5.89528,10.03389
KLE,10.0925,14.4456
OUR,4.475,14.3625
GXX,10.3561,15.2372
MVR,10.4514,14.2574
FOM,5.63692,10.7508
NGE,7.35701,13.5592
BTA,4.54861,13.7261
GOU,9.33589,13.3701
DSC,5.45,10.067
BFX,5.53692,10.3546
BPC,6.03924,10.1226
EBW,2.876,11.185
YAO,3.83604,11.5235
NSI,3.72256,11.5533
MMQ,-8.85917,31.3364
CIP,-13.5583,32.5872
JEK,-15.63333,29.60333
CGJ,-12.5728,27.8939
LUN,-15.3308,28.4526
KLB,-14.9983,22.6454
KMZ,-14.8,24.783
KAA,-10.2167,31.1333
ZKB,-8.525,30.663
LVI,-17.8218,25.8227
LXU,-14.3748,23.2495
MNS,-11.137,28.8726
MFU,-13.2589,31.9366
MNR,-15.2545,23.1623
ZGM,-15.9658,25.9333
NLA,-12.961667,28.516667
SXG,-16.1,23.267
KIW,-12.9005,28.1499
SJQ,-17.4763,24.3047
SLI,-12.1737,26.3651
BBZ,-13.5361,23.1085
HAH,-11.5337,43.2719
NWA,-12.2981,43.7664
YVA,-11.7108,43.2439
AJN,-12.1317,44.4303
DZA,-12.8047,45.2811
RUN,-20.8871,55.5103
ZSE,-21.3209,55.425
OHB,-18.9175,48.21819
ATJ,-19.83922,47.06371
WAQ,-18.70127,44.61492
VVB,-19.833,48.8
TNR,-18.7969,47.4788
JVA,-18.80501,45.27347
BMD,-19.6867,44.5419
ZVA,-19.5628,45.4508
MXT,-18.05,44.033
ILK,-19.583,48.803
TVA,-17.85008,44.92047
SMS,-17.0939,49.8158
TMM,-18.1095,49.3925
WTA,-17.4761,43.9728
MOQ,-20.2847,44.3176
WTS,-18.75968,46.05407
VAT,-19.38333,48.95
WAM,-17.79538,48.44258
DIE,-12.3494,49.2917
WMR,-16.1639,49.7738
ZWA,-14.6517,49.6206
AMB,-13.1884,48.988
WPB,-15.58429,47.62359
ANM,-14.9994,50.3202
IVA,-13.64571,48.45943
HVA,-14.6297,47.7638
MJN,-15.66684,46.35123
NOS,-13.3121,48.3148
DWB,-16.10169,45.35884
BPY,-16.74453,44.48248
WMN,-15.4367,49.6883
SVB,-14.2786,50.1747
TTS,-16.75106,47.61902
VOH,-13.3758,50.0028
WAI,-14.8988,47.9939
WMA,-15.83305,48.83328
WBO,-21.60698,45.13602
WMD,-21.0463,44.94041
FTU,-25.0381,46.9561
WFI,-21.4416,47.1117
RVA,-22.8053,47.8206
IHO,-22.40472,46.16494
MJA,-21.42611,44.31651
WVK,-22.1197,48.0217
OVA,-24.23569,45.30453
MNJ,-21.2018,48.3583
TDV,-21.7,43.733
MXM,-21.7539,43.3755
TLE,-23.3834,43.7285
VND,-23.35077,47.5817
BKU,-23.733,44.389
AMP,-24.6997,44.7342
WAK,-22.29644,44.53154
AZZ,-7.86222,13.1161
SSY,-6.2699,14.247
BUG,-12.609,13.4037
NBJ,-9.046778,13.507194
CAB,-5.59699,12.1884
CFF,-8.78361,17.9897
PGI,-7.35889,20.8047
CBT,-12.4792,13.4869
CTI,-15.1603,19.1561
CAV,-11.8931,22.9164
DUE,-7.40089,20.8185
VPE,-17.0435,15.6838
NOV,-12.8089,15.7605
SVP,-12.4046,16.9474
LLT,-12.3712,13.5366
LBZ,-8.44573,20.73209
LAD,-8.85837,13.2312
LZM,-9.11596,18.0493
MEG,-9.52509,16.3124
SPP,-14.6576,17.7198
MSZ,-15.2612,12.1468
GXG,-7.75451,15.2877
PBN,-10.722,13.7655
VHC,-9.68907,20.4319
SZA,-6.14109,12.3718
NDD,-11.1679,13.8475
UAL,-10.7158,22.2311
SDD,-14.9247,13.575
LUO,-11.7681,19.8977
UGO,-7.60307,15.0278
CEO,-11.4264,15.1014
XGN,-16.7554,14.9653
ARZ,-7.25944,12.8631
NZA,-7.71694,21.3582
AKE,-1.133333,13.9
BGB,-0.1,11.95
KDN,-2.4,11.367
FOU,-1.283,10.617
MBC,-1.883,11.933
MGX,-2.433,11.0
KDJ,-0.183,10.75
KOU,-1.18461,12.4413
MJL,-1.84514,11.0567
OYE,1.54311,11.5814
OKN,-0.66521,13.6731
LBQ,-0.70439,10.2457
MVX,2.15,12.133
BMM,2.07564,11.4932
MFF,-1.533,13.267
MKB,1.017,13.933
POG,-0.71174,8.75438
OMB,-1.57473,9.26269
MKU,0.57921,12.8909
LBV,0.4586,9.41228
MVB,-1.65616,13.438
LTL,-0.82667,12.7486
TCH,-2.85,11.017
MYB,-3.45842,10.67408
PCP,1.66294,7.41174
TMS,0.37817,6.71215
ANO,-16.18187,39.94522
BEW,-19.7964,34.9076
FXO,-14.815,36.53
VPY,-19.1513,33.429
IHC,-25.99714,32.92935
INH,-23.8764,35.4085
VXC,-13.274,35.2663
LFB,-15.0331,40.6717
MPM,-25.9208,32.5726
MUD,-11.6729,39.5631
MZB,-11.3618,40.3549
MNC,-14.4882,40.7122
APL,-15.1056,39.2818
POL,-12.99176,40.52401
PDD,-26.82855,32.83771
UEL,-17.8555,36.8691
TET,-16.1048,33.6402
VNX,-22.0184,35.3133
VJB,-25.0378,33.6274
DES,-5.6967,53.6558
SEZ,-4.67434,55.5218
PRI,-4.31929,55.6914
BDI,-3.72472,55.2053
DEI,-3.80222,55.6669
FRK,-4.583,55.95
SRH,9.14444,18.3744
OGR,10.2881,15.3811
AEH,13.847,20.8443
MQQ,8.62441,16.0714
LTC,9.4,16.3
ATV,13.2389,18.3133
NDJ,12.1337,15.034
BKR,12.383,17.067
OTC,13.4433,14.7394
MVO,12.167,18.675
AMC,11.034,20.274
PLF,9.37806,14.925
OUT,10.483,16.717
AMO,14.1456,15.3144
FYT,17.9171,19.1111
BUQ,-20.0174,28.6179
CHJ,-20.2067,32.6283
BFO,-21.0081,31.5786
VFA,-18.0959,25.839
HRE,-17.9318,31.0928
KAB,-16.5198,28.885
UTA,-18.9975,32.6272
MVZ,-20.0553,30.8591
GWE,-19.4364,29.8619
HWN,-18.6299,27.021
WKI,-18.3625,26.5167
CEH,-10.55,33.8
BLZ,-15.6791,34.974
CMK,-14.3069,35.1325
KGJ,-9.95357,33.893
KBQ,-13.0146,33.4686
LLW,-13.7894,33.781
LIX,-12.083,34.733
MYZ,-14.0836,34.9197
LMB,-13.75589,34.58419
LEF,-29.8908,28.6556
LRB,-28.8556,28.0528
LES,-29.7829,28.3167
MSG,-29.8406,28.7764
MFC,-29.8011,27.2436
MKH,-29.2818,29.0728
MSU,-29.4623,27.5525
NKU,-30.0217,28.1969
PEL,-29.1206,28.5053
UTG,-30.4075,27.6933
UNE,-30.1117,28.6719
SHK,-29.7309,28.7689
SKQ,-30.0389,28.3703
SOK,-29.8386,28.06
SHZ,-29.2676,28.5523
THB,-29.5228,28.6158
TKO,-29.233,28.883
ADI,-22.4622,14.98
GOG,-22.5044,18.9731
GFY,-19.6022,18.1227
MPA,-17.6344,24.1767
KMP,-26.5398,18.1114
LHU,-18.1167,23.3933
LUD,-26.6874,15.2429
MJO,-21.0233,16.4528
OKU,-18.8128,17.0594
NNI,-18.8064,16.9272
OND,-17.8782,15.9526
OMG,-18.0303,22.1897
OMD,-28.5847,16.4467
OKF,-19.1492,15.9119
OTJ,-20.4347,16.6608
NDU,-17.9565,19.7194
RHN,-27.8764,16.6478
SWP,-22.6619,14.5681
SZM,-24.5128,15.7467
TSB,-19.2619,17.7325
WVB,-22.9799,14.6453
ERS,-22.6122,17.0804
WDH,-22.4799,17.4709
FIH,-4.38575,15.4446
NLO,-4.32666,15.3275
MNB,-5.93086,12.3518
BOA,-5.854,13.064
LZI,-4.95,14.133
MAT,-5.79961,13.4404
NKL,-5.45,14.833
INO,-1.94722,18.2858
NIO,-2.7175,17.6847
FDU,-3.31132,17.3817
KRZ,-1.435,19.024
KKW,-5.03577,18.7856
IDF,-5.0,19.6
LUS,-4.8,18.717
MSM,-4.783,17.85
MDK,0.0226,18.2887
BSU,1.22472,19.7889
LIE,3.633,18.633
BDT,4.25321,20.9753
GMA,3.23537,19.7713
KLI,4.15764,21.6509
BMB,2.18278,22.4817
LIQ,2.170984,21.497129
BNB,-0.217,20.85
IKL,-1.2,23.283
FKI,0.48164,25.338
YAN,0.783,24.467
IRP,2.82761,27.5883
BUX,1.56572,30.2208
BZU,2.81835,24.7937
BKY,-2.30898,28.8088
RUE,0.11714,29.31299
GOM,-1.67081,29.2385
BNC,0.575,29.4739
KND,-2.91918,25.9154
KLY,-2.578,26.734
KGN,-4.533,26.617
PUN,-1.367,26.333
FBM,-11.5913,27.5309
PWO,-8.467,28.883
KEC,-10.35,28.633
KWZ,-10.7659,25.5057
MNO,-7.28889,27.3944
BDV,-7.067,29.783
FMI,-5.87556,29.25
KBO,-6.083,26.917
KOO,-5.39444,26.99
KMN,-8.72861,24.9914
KAP,-8.35,22.583
KNM,-7.583,24.15
KGA,-5.90005,22.4692
LZA,-7.183,22.4
TSH,-6.43833,20.7947
LJA,-3.417,23.45
LBO,-4.96167,23.3783
MEW,-4.85,21.55
BAN,-4.317,20.433
PFR,-4.333,20.583
MJM,-6.12124,23.569
GDJ,-6.733,23.95
KBN,-6.133,24.483
BKO,12.5335,-7.94994
GUD,16.3614,-3.59972
GAQ,16.2484,-0.00546
KNZ,12.833,-11.25
KTX,12.383,-5.467
KYS,14.4812,-11.4044
MZI,14.5128,-4.07956
NRM,15.217,-7.267
NIX,15.2381,-9.57611
KSS,11.333,-5.7
TOM,16.7305,-3.00758
EYL,15.133,-10.567
BJL,13.338,-16.6522
FUE,28.4527,-13.8638
GMZ,28.0296,-17.2146
VDE,27.8148,-17.8871
SPC,28.6265,-17.7556
LPA,27.9319,-15.3866
ACE,28.9455,-13.6052
TFS,28.0445,-16.5725
TFN,28.4827,-16.3415
MLN,35.2798,-2.95626
BTE,7.53242,-12.5189
KBS,7.9444,-11.761
GBK,7.767,-12.383
HGS,8.39713,-13.1291
KBA,9.63832,-11.51556
KEN,7.89129,-11.1766
FNA,8.61644,-13.1955
WYE,8.61047,-11.0454
BQE,11.29736,-15.83808
OXB,11.8948,-15.6537
UCN,5.16765,-9.28347
SNI,5.03431,-9.0668
MLW,6.28906,-10.7587
NIA,7.5,-8.6
ROB,6.23379,-10.3623
SAZ,4.66667,-8.43333
THC,6.04565,-8.13872
VOI,8.4,-9.767
AGA,30.325,-9.41307
TTA,28.4482,-11.1613
OZG,30.3203,-5.86667
UAR,32.51431,-1.98306
FEZ,33.9273,-4.97796
ERH,31.9475,-4.39833
MEK,33.8791,-5.51512
OUD,34.7872,-1.92399
SMW,26.7318,-11.6847
GMD,33.6554,-7.22145
BEM,32.4,-6.33333
RBA,34.0515,-6.75152
SII,29.3667,-10.1878
VIL,23.7183,-15.932
ESU,31.3975,-9.68167
EUN,27.1517,-13.2192
CMN,33.3675,-7.58997
NDR,34.9888,-3.02821
RAK,31.6069,-8.0363
NNA,34.2989,-6.59588
OZZ,30.9391,-6.90943
AHU,35.1771,-3.83952
TTU,35.5943,-5.32002
TNG,35.7269,-5.91689
DSS,14.67111,-17.06694
KDA,12.8985,-14.9681
ZIG,12.5556,-16.2818
CSK,12.4102,-16.7461
KLC,14.1469,-16.0513
DKR,14.7397,-17.4902
MAX,15.5936,-13.3228
POD,16.683,-14.967
RDT,16.433,-15.65
XLS,16.0508,-16.4632
BXE,14.8473,-12.4683
KGG,12.5723,-12.2203
SMY,13.0468,-13.2954
TUD,13.7368,-13.6531
AEO,16.7113,-9.63788
OTL,17.533,-14.683
THI,18.45,-9.517
TIY,18.5701,-11.4235
BGH,16.63331,-14.2
KFA,16.59,-11.4062
TMD,16.233,-8.167
EMN,16.622,-7.3166
AJJ,19.73302,-14.38325
KED,16.1595,-13.5076
MOM,17.75,-12.5
NKC,18.0982,-15.9485
SEY,15.1797,-12.2073
THT,17.233,-10.817
ATR,20.5068,-13.0432
FGD,22.667,-12.733
NDB,20.9331,-17.03
OUZ,22.7564,-12.4836
CKY,9.57689,-13.612
FIG,10.3506,-13.5692
FAA,10.0355,-10.7698
KSI,9.16056,-10.1244
LEK,11.3261,-12.2868
MCA,8.533,-9.467
NZE,7.80602,-8.7018
BKJ,10.9658,-14.2811
SBI,12.5727,-13.3585
GII,11.433,-9.167
KNN,10.394,-9.3038
SID,16.7414,-22.9494
NTO,17.2028,-25.0906
BVC,16.1365,-22.8889
BVR,14.86431,-24.746
MMO,15.1559,-23.2137
MTI,15.045,-24.3392
RAI,14.9245,-23.4935
SFL,14.885,-24.48
SNE,16.5884,-24.2847
VXE,16.8332,-25.0553
ADD,8.97789,38.7993
AMH,6.03939,37.5905
AXU,14.1468,38.7728
BCO,5.78287,36.562
BJR,11.6081,37.3216
BEI,9.38639,34.5219
DSE,11.0825,39.7114
DEM,8.554,34.858
DBM,10.35,37.717
DIR,9.6247,41.8542
DBT,11.967,38.0
FNH,9.583,37.35
GOB,7.017,40.0
GMB,8.12876,34.5631
GDQ,12.5199,37.434
GDE,5.93513,43.5786
GOR,8.1614,35.5529
HUE,14.25,36.583
JIJ,9.33033,42.91083
JIM,7.66609,36.8166
ABK,6.734,44.253
LFO,5.657,44.35
AWA,7.067,38.5
LLI,11.975,38.98
TUJ,5.833,35.533
MQX,13.4674,39.5335
MZX,6.40806,39.7239
ETE,12.933,36.167
NDM,9.767,35.1
MTF,6.9571,35.5547
NEJ,9.55,35.467
NEK,9.05,36.6
ASO,10.0185,34.5863
SHC,14.076,38.2735
TIE,7.2024,35.415
WAC,7.167,37.167
BJM,-3.32402,29.3185
GID,-3.41721,29.91131
KRE,-2.54477,30.09457
AAD,6.095833,46.6375
ALU,11.9582,50.748
BIB,3.10222,43.6286
CXN,11.5,49.917
BSY,2.33611,42.30778
HCM,7.917,49.8
BSA,11.2753,49.1494
GSR,9.517,49.083
HGA,9.51817,44.0888
BBO,10.3892,44.9411
KMU,-0.37735,42.4592
MGQ,2.01444,45.3047
CMO,5.36667,48.51667
GLK,6.78083,47.4547
CMS,10.3,50.233
ERA,10.64205,47.38798
BUO,9.5275,45.5549
GGR,8.46,48.568333
JIB,11.5473,43.1595
AII,11.14689,42.72
MHI,11.71667,43.2
OBC,11.967,43.267
TDJ,11.783,42.917
SEW,29.3455,25.5067
DBB,30.9245,28.4614
AAC,31.0733,33.8358
ATZ,27.0465,31.012
HBE,30.9177,29.6964
ABS,22.376,31.6117
CAI,30.1219,31.4056
CCE,30.072167,31.833333
DAK,25.4116,29.0031
HRG,27.1783,33.7994
UVL,25.4736,30.5907
LXR,25.671,32.7066
RMF,25.5571,34.5837
HMB,26.34278,31.74278
MUH,31.3254,27.2217
GSQ,22.5857,28.7166
PSD,31.2794,32.24
SKV,28.6853,34.0625
SSH,27.9773,34.395
ASW,23.9644,32.82
SPX,30.11472,30.89333
TCP,29.5878,34.7781
ELT,28.209,33.6455
ASM,15.2919,38.9107
MSW,15.67,39.3701
ASA,13.0718,42.645
TES,15.117,36.683
HPV,22.20919,-159.44553
ASV,-2.64505,37.2531
EDL,0.40446,35.2389
EYS,3.21667,35.9667
KLK,3.483,35.833
GAS,-0.46351,39.6483
HOA,-1.522,40.004
NBO,-1.31924,36.9278
KEU,-1.583,35.25
GGM,0.27134,34.7873
KIS,-0.08614,34.7289
ILU,-2.91061,38.0652
KEY,-0.417,35.25
KTL,0.97199,34.9586
LKG,4.20412,34.3482
LOK,3.12197,35.6087
LAU,-2.25242,40.9131
LOY,2.75,36.717
NDE,3.933,41.85
RBT,2.35,37.983
JJM,0.16508,38.19514
MYD,-3.22931,40.1017
MBA,-4.03483,39.5942
MRE,-1.40611,35.00806
OYL,3.46972,39.1014
NYE,-0.36441,36.97849
NUU,-0.29807,36.1593
WIL,-1.32172,36.8148
NYK,-0.0624,37.04101
UAS,0.53058,37.53419
UKA,-4.29333,39.5711
WJR,1.73324,40.0916
SRX,31.0635,16.595
TOB,31.861,23.907
GHT,25.1456,10.1426
AKF,24.1787,23.314
BEN,32.0968,20.2695
MJI,32.8941,13.276
LAQ,32.7887,21.9643
SEB,26.987,14.4725
TIP,32.6635,13.159
LMQ,30.3781,19.5764
NFR,29.2132,21.5924
HUQ,29.1101,15.9656
LTD,30.1517,9.71531
WAX,32.9523,12.0155
GYI,-1.6772,29.2589
BTQ,-2.59583,29.7367
KGL,-1.96863,30.1395
RHG,-1.5,29.633
KME,-2.46224,28.9079
ATB,17.71034,34.05702
EDB,18.025,30.9583
DOG,19.1539,30.4301
RSS,11.7859,34.3367
ELF,13.6149,25.3246
GSU,14.133,35.317
DNX,12.533,35.067
EGN,13.4817,22.4672
KSL,15.3875,36.3288
GBU,14.925,35.878
KST,13.183,32.733
KDX,11.138,29.7011
RBX,6.825,29.669
MWE,18.45,31.833
NUD,12.667,28.333
UYL,12.0535,24.9562
NHF,15.3556,35.7278
EBD,13.1532,30.2327
PZU,19.4336,37.2341
JUB,4.87201,31.6011
KRT,15.59033,32.553
MAK,9.55897,31.6522
WHF,21.8027,31.52158
WUU,7.72583,27.975
ZLX,12.9,23.483
ARK,-3.36779,36.6333
BKZ,-1.332,31.8212
DAR,-6.87811,39.2026
DOD,-6.17044,35.7526
IRI,-7.66863,35.7521
TKQ,-4.8862,29.6709
KIY,-8.933,39.517
JRO,-3.42941,37.0745
LDI,-9.85111,39.7578
LKY,-3.37631,35.8183
MFA,-7.917,39.667
MBI,-8.917,33.467
MWN,-3.5,33.617
XMI,-10.733,38.767
MYW,-10.3391,40.1818
MUZ,-1.503,33.8021
MWZ,-2.44449,32.9327
NCH,-10.3575,38.7792
JOM,-9.35,34.8
PMA,-5.25726,39.8114
SEU,-2.45806,34.8225
SGX,-10.683,35.583
SUT,-7.967,31.667
SHY,-3.6093,33.5035
TBO,-5.07639,32.8333
TGT,-5.09236,39.0712
ZNZ,-6.22202,39.2249
RUA,3.05,30.917
EBB,0.04239,32.4435
ULU,2.80556,32.2718
JIN,0.45,33.2
KBG,2.32639,31.4978
KSE,0.183,30.1
MBQ,-0.55528,30.5994
